x,y
7.831923736832862915e+00,5.185093550140864593e+00
7.874274154753633681e+00,5.180108098558388718e+00
7.917108461764824412e+00,5.176599555734776814e+00
7.960346884031832104e+00,5.174573365399509406e+00
8.004034690722434675e+00,5.165558634829446660e+00
8.048148689280209211e+00,5.166416072329850451e+00
8.092665237431935665e+00,5.168731555556966839e+00
8.137560423894495187e+00,5.172421839307267177e+00
8.182810237961938071e+00,5.185860558107356688e+00
8.228390726243267395e+00,5.200608440000294763e+00
8.274219273351656412e+00,5.208220906127117189e+00
8.320339312391391573e+00,5.225459217401473566e+00
8.366727116330061165e+00,5.243869028191239678e+00
8.413359553513831912e+00,5.263395120233111513e+00
8.460214168600654006e+00,5.283978295185425722e+00
8.507269463413861033e+00,5.305555802776366292e+00
8.554445488021174882e+00,5.319658300572196907e+00
8.601788994818022616e+00,5.343024555394010555e+00
8.649279964886506633e+00,5.367180570956702645e+00
8.696840187319732962e+00,5.392054278941022183e+00
8.744518204743737755e+00,5.409169079365166333e+00
8.792236720642302217e+00,5.435258768356921344e+00
8.839986099493996718e+00,5.461846329303331693e+00
8.887756711841499069e+00,5.488858857620377840e+00
8.935538929414050813e+00,5.516224595031563815e+00
8.983323114379460961e+00,5.543814368397007364e+00
9.031099603732496206e+00,5.571627045843724702e+00
9.078858688354959128e+00,5.599537441420966211e+00
9.126590422860342500e+00,5.627616863379977019e+00
9.165881474723192923e+00,5.655687672235018226e+00
9.213529093663815672e+00,5.683702128719311908e+00
9.261119536201675828e+00,5.711675092467613624e+00
9.308642577959401976e+00,5.739567029985149560e+00
9.356087824052096380e+00,5.767284268453543028e+00
9.403444689190710193e+00,5.786392993248741234e+00
9.450634507983437516e+00,5.813801425637634246e+00
9.497636568943239155e+00,5.841027356480219979e+00
9.544428985255558828e+00,5.859661657036864923e+00
9.590988660083377582e+00,5.878107999541475337e+00
9.637291268765189045e+00,5.896312834877545761e+00
9.683378916181476725e+00,5.914294646586472304e+00
9.729166832273197230e+00,5.932135238420467083e+00
9.774627990710074599e+00,5.949794586763559323e+00
9.819734303542650977e+00,5.967304086103673910e+00
9.864456699410510510e+00,5.984698599794047169e+00
9.908832880214776040e+00,6.002016123527262437e+00
9.952773951349330517e+00,6.019297410424682582e+00
9.996249682712235796e+00,6.036644642379878078e+00
1.003922920889115389e+01,6.054036036239982543e+00
1.008168141896024750e+01,6.071518872831646263e+00
1.012357531005847200e+01,6.089141364897252551e+00
1.016487981245398586e+01,6.107011253740210144e+00
1.020556438415595757e+01,6.125110368189785603e+00
1.024559901992217448e+01,6.143487634831506838e+00
1.028495448207440077e+01,6.162190954183468961e+00
1.032360253198565125e+01,6.181266753579631512e+00
1.036151637673385117e+01,6.200759732035653116e+00
1.039867029912050178e+01,6.220711876650500294e+00
1.043504019467184385e+01,6.249566147312957121e+00
1.047060376266182935e+01,6.270551611619617383e+00
1.050539975910040802e+01,6.292105142838258836e+00
1.053934319245102635e+01,6.314256379471900438e+00
1.057241894111979974e+01,6.345434755270703775e+00
1.060468185528703700e+01,6.368854977340914658e+00
1.063606334194591341e+01,6.392938637470898300e+00
1.065815286575152143e+01,6.426162361489595298e+00
1.067934976374304412e+01,6.460065298836420666e+00
1.069965235204549359e+01,6.494653898187756624e+00
1.071906138327699942e+01,6.529989682209578206e+00
1.073757997480937476e+01,6.566063694251867311e+00
1.076361700912047503e+01,6.602864039641513472e+00
1.078037262749785086e+01,6.640376181294204372e+00
1.079625983761708596e+01,6.678582769165029021e+00
1.081128996264173558e+01,6.717463980657205624e+00
1.082547595250461647e+01,6.756997878557772452e+00
1.084723568057813559e+01,6.797160241535333824e+00
1.085977734880245471e+01,6.837924945480761352e+00
1.087152102346871096e+01,6.879264185001018106e+00
1.088248402932103431e+01,6.921148531434401008e+00
1.089268422496367883e+01,6.963547532144202634e+00
1.090213978173587961e+01,7.006429931531489075e+00
1.091086896956071506e+01,7.049763511081611256e+00
1.091888995368524462e+01,7.093515296883762034e+00
1.092622060397703265e+01,7.137652131722736826e+00
1.093287832012348559e+01,7.182140642590814750e+00
1.093887987442255572e+01,7.226947412617285238e+00
1.094430893020829743e+01,7.272039138669352809e+00
1.094905477588265441e+01,7.317315335336251891e+00
1.095312301526812426e+01,7.362733923791320301e+00
1.095651728865957075e+01,7.408260972464342231e+00
1.095923918123980378e+01,7.453929891519926798e+00
1.096128799457908620e+01,7.499639473001575851e+00
1.096266109007580702e+01,7.545415137456589427e+00
1.097175717044066623e+01,7.591097334158458665e+00
1.097176192942248107e+01,7.636711718637312352e+00
1.097106987029772895e+01,7.682216255408095051e+00
1.096972909652414430e+01,7.727509845809054312e+00
1.096771905454539642e+01,7.772558636929959519e+00
1.096501829197326394e+01,7.817328256341518511e+00
1.096160458281255146e+01,7.861851423488809942e+00
1.095745507568663513e+01,7.906034799518549150e+00
1.095248738441927294e+01,7.949911731544922588e+00
1.094674473689519090e+01,7.993457478244751613e+00
1.094020269760650166e+01,8.036580820271547410e+00
1.093283705310735776e+01,8.079317739478462101e+00
1.092462405275320592e+01,8.121579214442764538e+00
1.091548157823416787e+01,8.163335949290392080e+00
1.090545435571107724e+01,8.204559606225849677e+00
1.089452072407170036e+01,8.245222949292237757e+00
1.088266054692684293e+01,8.285299984089963488e+00
1.086985545946324017e+01,8.324833747103935977e+00
1.085608910246902781e+01,8.363742938828032436e+00
1.084134733950590146e+01,8.402007208005802141e+00
1.082561845338886641e+01,8.439607792410429354e+00
1.080889331842077716e+01,8.476527765739753306e+00
1.079116554520857285e+01,8.512752102666819809e+00
1.078083509535629325e+01,8.548267726942603062e+00
1.075269048335511712e+01,8.574727698448048940e+00
1.072354146311989354e+01,8.600468614783693511e+00
1.069339378445378941e+01,8.633888181288480013e+00
1.066225617560432681e+01,8.666578890950429326e+00
1.063014029128272142e+01,8.690134981947720050e+00
1.059706062747288868e+01,8.721363689337959357e+00
1.056303440398179916e+01,8.743459533940693973e+00
1.052802233831489787e+01,8.764897480663613294e+00
1.049211343082155068e+01,8.785624591961182617e+00
1.045533128185756766e+01,8.805648589045810937e+00
1.041770137024536425e+01,8.824978815794072062e+00
1.037925103416668016e+01,8.843625900208461843e+00
1.034000922253428278e+01,8.870005347361109571e+00
1.030000623898741452e+01,8.887322656976836655e+00
1.025927348272177042e+01,8.912398620069730271e+00
1.021784335635206098e+01,8.936843932490635467e+00
1.017574863664761331e+01,8.952269949632590595e+00
1.013302244610073188e+01,8.975499445839057344e+00
1.008969801796897237e+01,8.989808898252316993e+00
1.004580847535111765e+01,9.003560147729034568e+00
1.000138679264943775e+01,9.016770872788544722e+00
9.956465233173290130e+00,9.029458912903606915e+00
9.911075398595443176e+00,9.041642178262868867e+00
9.865248080566793476e+00,9.061742066064846668e+00
9.819013132701646995e+00,9.072969003680467992e+00
9.772399362852825178e+00,9.083811792655749784e+00
9.725434445227456592e+00,9.094229672585967705e+00
9.678144851575675389e+00,9.104240715616644053e+00
9.630555800419145385e+00,9.113862687326729883e+00
9.582691223076096776e+00,9.123112990983553772e+00
9.534514665415386503e+00,9.140412115806803683e+00
9.486173320917121288e+00,9.149028287974784845e+00
9.437678673494836801e+00,9.157373305008873032e+00
9.389041784517374367e+00,9.165396642837640329e+00
9.340273271182981674e+00,9.173114744721777569e+00
9.291383289101233345e+00,9.180670061484669020e+00
9.242381519036216631e+00,9.187952786126999172e+00
9.193277157722725690e+00,9.203441470121765278e+00
9.144079078767967772e+00,9.210336162947770688e+00
9.094795455501602177e+00,9.217047753016725409e+00
9.045433980045292088e+00,9.223583516229307833e+00
8.996001868143808977e+00,9.229950548385831510e+00
8.946505866835682497e+00,9.236223358992013743e+00
8.896952265044788533e+00,9.242291242598355439e+00
8.847346906807171507e+00,9.248228137495228651e+00
8.797695206835939530e+00,9.253980927473289597e+00
8.748002167887259262e+00,9.259562933961159814e+00
8.698272400063707721e+00,9.265045349349019688e+00
8.648510141753526170e+00,9.278775797727814023e+00
8.598719281468717668e+00,9.284016547248286955e+00
8.548903380531744034e+00,9.289172762062374744e+00
8.499065696108225154e+00,9.294245766508646867e+00
8.449209205126681610e+00,9.299236535680353910e+00
8.399336627948299494e+00,9.304145470797754669e+00
8.349450451927392436e+00,9.308913690533298535e+00
8.299552954675059269e+00,9.322011321529942052e+00
8.249646226861901965e+00,9.326629415327177597e+00
8.199732194418929865e+00,9.331169746396088982e+00
8.149812640018595289e+00,9.335630276399703220e+00
8.099889223739779709e+00,9.340008449844718896e+00
8.049963502841016805e+00,9.344301367155193105e+00
8.000037116725900788e+00,9.348446713663161489e+00
7.950111480827520616e+00,9.352507561862143604e+00
7.900188073093572072e+00,9.356479106036520221e+00
7.850268451822275395e+00,9.360356494304340913e+00
7.800354274091898965e+00,9.372538129168827226e+00
7.750447315648242075e+00,9.376278795198409455e+00
7.700549491399996782e+00,9.379918317438429298e+00
7.650662876679676927e+00,9.383392685831978497e+00
7.600789728940751999e+00,9.386763650963242611e+00
7.550932510566545908e+00,9.390025234647083607e+00
7.501093911746592902e+00,9.393171385037396348e+00
7.451276873609479878e+00,9.404599471395663102e+00
7.401484611428388760e+00,9.407495894443837159e+00
7.351720637693420102e+00,9.410257997045349043e+00
7.301988784824173351e+00,9.412879291617420208e+00
7.252293227276910059e+00,9.415353323718118617e+00
7.202638284553090742e+00,9.417673439461372809e+00
7.153028816562910563e+00,9.419832602078807682e+00
7.103470075252868554e+00,9.421764667897717160e+00
7.053967720661471930e+00,9.423528940182320568e+00
7.004527834986197021e+00,9.425116871245444727e+00
6.955156934390181789e+00,9.426519695022244960e+00
6.905861978285612324e+00,9.427660747870010738e+00
6.856650375845135592e+00,9.428588939907303512e+00
6.807529989510616275e+00,9.429293952847183746e+00
6.758509135291202341e+00,9.429638203042237876e+00
6.709596579669376837e+00,9.429735510760052009e+00
6.660801532964146787e+00,9.429572671612881152e+00
6.612133639033998200e+00,9.429068566049371825e+00
6.563602961239418221e+00,9.428200033511856759e+00
6.515219964622606774e+00,9.426942805276242510e+00
6.467063150498771229e+00,9.425271700698875321e+00
6.419153196178072562e+00,9.423160301048298493e+00
6.371512041716028918e+00,9.420581235858497493e+00
6.324162667260339710e+00,9.417506272114383847e+00
6.277129449642527170e+00,9.422250844959888738e+00
6.230437962319983924e+00,9.418044767462696143e+00
6.184114925319772027e+00,9.413260653156742208e+00
6.138188137876489314e+00,9.407867533708653696e+00
6.092686392804115059e+00,9.401834175177585351e+00
6.047639371900313421e+00,9.395129501828765939e+00
6.003077521992761234e+00,9.387722814873194821e+00
5.959031911593315911e+00,9.379524941825060580e+00
5.915534068525110989e+00,9.370573431039442625e+00
5.872615799319458318e+00,9.360839305472625327e+00
5.830308991634487903e+00,9.350294964817766896e+00
5.788577527103932141e+00,9.338914426693001758e+00
5.747511139929127211e+00,9.326673778266020065e+00
5.707139905162445181e+00,9.313551025140167638e+00
5.667493092226583151e+00,9.299526633090485106e+00
5.628598937442058414e+00,9.284583344776493163e+00
5.590484418944301481e+00,9.268706568041192639e+00
5.553175037867836394e+00,9.243481022868543562e+00
5.516694609743431954e+00,9.225705242941991457e+00
5.481065070021311492e+00,9.206970129152118432e+00
5.446306297494476922e+00,9.178869518613398171e+00
5.412435959150442955e+00,9.158211431529466040e+00
5.379469379630568149e+00,9.136596158402648271e+00
5.347419437679919341e+00,9.105627171437488343e+00
5.316296492695856024e+00,9.073718236772721824e+00
5.286108341833243074e+00,9.040882833164296528e+00
5.265263709400104020e+00,9.007137382139507764e+00
5.245361388393376068e+00,8.972501118827036493e+00
5.226401170781219463e+00,8.936995940508319691e+00
5.208312772206555863e+00,8.900646234724829853e+00
5.191149433528423174e+00,8.863478472428118593e+00
5.174903106012006759e+00,8.825462466336144729e+00
5.159563699689056371e+00,8.786695572817022182e+00
5.145119274143613808e+00,8.747209200542890528e+00
5.131556247653704439e+00,8.707036244149787052e+00
5.118859620646619923e+00,8.666210860167835150e+00
5.107013209577687007e+00,8.624768243947691815e+00
5.095999885996606693e+00,8.582744410903149657e+00
5.085801817280563242e+00,8.540176150891428009e+00
5.076400704606524705e+00,8.497100450103683755e+00
5.067778014181939739e+00,8.453554516912394234e+00
5.051444041619856939e+00,8.409575602799476357e+00
5.044313648216901314e+00,8.365268275995603631e+00
5.037973906877587282e+00,8.320611154334619286e+00
5.032416857841119473e+00,8.275641554920305509e+00
5.027636197149304209e+00,8.230396285775643861e+00
5.023627433703293121e+00,8.184911531275343322e+00
5.020388013421260176e+00,8.139222750284281105e+00
5.017917407579305156e+00,8.093423666324380150e+00
5.016217163970837944e+00,8.047548887946534890e+00
5.015290919833688577e+00,8.001573836188200062e+00
5.015144376058246145e+00,7.955591058061063592e+00
5.015785232766306834e+00,7.909633784965102166e+00
5.017222869054153378e+00,7.863743314196947054e+00
5.019468578635255973e+00,7.817951998211825071e+00
5.022535010889590978e+00,7.772350832695228640e+00
5.026436120317775647e+00,7.726972082708371659e+00
5.031128057597364034e+00,7.681848280217895564e+00
5.036634399152555730e+00,7.637012132213858884e+00
5.034575126735493455e+00,7.592496417705313583e+00
5.041780370417375146e+00,7.548266216977248533e+00
5.049868544166642437e+00,7.504412277311518942e+00
5.058860445833518682e+00,7.460966090362859404e+00
5.068775473513668750e+00,7.417958456133485257e+00
5.079631343415307754e+00,7.375419550499579202e+00
5.091443814021325842e+00,7.333378767020659161e+00
5.104226639290481593e+00,7.291864551453970833e+00
5.117990945237708367e+00,7.250904230219395785e+00
5.132745168991736051e+00,7.210523835336374532e+00
5.148494856688382804e+00,7.170747926662337512e+00
5.165242490255693042e+00,7.131599414530856329e+00
